customer_id,age,gender,city,email,age_group
C012911,30,Other,Faro,user12911@example.com,Adult (25-45)
C012912,46,Other,Lisbon,user12912@example.com,Middle-aged (46-60)
C012913,62,Other,Braga,user12913@example.com,Senior
C012914,51,Male,Faro,Unknown,Middle-aged (46-60)
C012915,35,Female,Faro,user12915@example.com,Adult (25-45)
C012916,33,Female,Lisbon,user12916@example.com,Adult (25-45)
C012917,40,Other,Lisbon,user12917@example.com,Adult (25-45)
C012918,30,Other,Faro,user12918@example.com,Adult (25-45)
C012919,52,Female,Braga,user12919@example.com,Middle-aged (46-60)
C012920,65,Female,Lisbon,user12920@example.com,Senior
C012921,44,Other,Lisbon,user12921@example.com,Adult (25-45)
C012922,39,Other,Porto,user12922@example.com,Adult (25-45)
C012923,53,Female,Faro,user12923@example.com,Middle-aged (46-60)
C012924,37,Male,Coimbra,user12924@example.com,Adult (25-45)
C012925,33,Female,Porto,user12925@example.com,Adult (25-45)
C012926,33,Other,Lisbon,user12926@example.com,Adult (25-45)
C012927,20,Female,Porto,user12927@example.com,Youth (16-24)
C012928,22,Female,Porto,user12928@example.com,Youth (16-24)
C012929,33,Male,Lisbon,Unknown,Adult (25-45)
C012930,25,Female,Coimbra,user12930@example.com,Adult (25-45)
C012931,43,Male,Coimbra,user12931@example.com,Adult (25-45)
C012932,57,Other,Lisbon,user12932@example.com,Middle-aged (46-60)
C012933,20,Female,Braga,user12933@example.com,Youth (16-24)
C012934,16,Female,Porto,user12934@example.com,Youth (16-24)
C012935,48,Other,Braga,user12935@example.com,Middle-aged (46-60)
C012936,54,Male,Braga,user12936@example.com,Middle-aged (46-60)
C012937,22,Male,Braga,user12937@example.com,Youth (16-24)
C012938,16,Male,Faro,user12938@example.com,Youth (16-24)
C012939,27,Female,Faro,user12939@example.com,Adult (25-45)
C012940,40,Female,Porto,user12940@example.com,Adult (25-45)
C012941,35,Female,Braga,user12941@example.com,Adult (25-45)
C012942,23,Female,Faro,user12942@example.com,Youth (16-24)
C012943,37,Other,Faro,user12943@example.com,Adult (25-45)
C012944,23,Other,Coimbra,user12944@example.com,Youth (16-24)
C012945,59,Female,Porto,user12945@example.com,Middle-aged (46-60)
C012946,40,Female,Porto,user12946@example.com,Adult (25-45)
C012947,23,Other,Lisbon,user12947@example.com,Youth (16-24)
C012948,21,Other,Braga,user12948@example.com,Youth (16-24)
C012949,67,Male,Faro,user12949@example.com,Senior
C012950,51,Other,Porto,user12950@example.com,Middle-aged (46-60)
C012951,41,Other,Coimbra,user12951@example.com,Adult (25-45)
C012952,54,Female,Porto,user12952@example.com,Middle-aged (46-60)
C012953,40,Other,Coimbra,user12953@example.com,Adult (25-45)
C012954,35,Female,Lisbon,user12954@example.com,Adult (25-45)
C012955,65,Female,Braga,user12955@example.com,Senior
C012956,30,Female,Coimbra,user12956@example.com,Adult (25-45)
C012957,53,Other,Faro,user12957@example.com,Middle-aged (46-60)
C012958,62,Other,Coimbra,user12958@example.com,Senior
C012959,39,Other,Faro,user12959@example.com,Adult (25-45)
C012960,31,Female,Braga,user12960@example.com,Adult (25-45)
C012961,32,Unknown,Porto,user12961@example.com,Adult (25-45)
C012962,48,Male,Lisbon,user12962@example.com,Middle-aged (46-60)
C012963,33,Other,Porto,user12963@example.com,Adult (25-45)
C012964,56,Male,Coimbra,user12964@example.com,Middle-aged (46-60)
C012965,43,Female,Coimbra,user12965@example.com,Adult (25-45)
C012966,21,Female,Lisbon,user12966@example.com,Youth (16-24)
C012967,36,Other,Braga,user12967@example.com,Adult (25-45)
C012968,58,Other,Braga,user12968@example.com,Middle-aged (46-60)
C012969,21,Female,Coimbra,user12969@example.com,Youth (16-24)
C012970,34,Female,Coimbra,user12970@example.com,Adult (25-45)
C012971,24,Other,Faro,user12971@example.com,Youth (16-24)
C012972,49,Female,Lisbon,user12972@example.com,Middle-aged (46-60)
C012973,18,Male,Coimbra,user12973@example.com,Youth (16-24)
C012974,23,Other,Porto,user12974@example.com,Youth (16-24)
C012975,40,Female,Lisbon,user12975@example.com,Adult (25-45)
C012976,64,Male,Braga,user12976@example.com,Senior
C012977,43,Female,Lisbon,user12977@example.com,Adult (25-45)
C012978,60,Female,Lisbon,user12978@example.com,Middle-aged (46-60)
C012979,20,Female,Faro,user12979@example.com,Youth (16-24)
C012980,51,Other,Coimbra,user12980@example.com,Middle-aged (46-60)
C012981,40,Female,Faro,user12981@example.com,Adult (25-45)
C012982,68,Male,Braga,user12982@example.com,Senior
C012983,47,Other,Porto,user12983@example.com,Middle-aged (46-60)
C012984,62,Female,Faro,user12984@example.com,Senior
C012985,68,Female,Faro,user12985@example.com,Senior
C012986,68,Male,Porto,user12986@example.com,Senior
C012987,19,Other,Braga,user12987@example.com,Youth (16-24)
C012988,41,Other,Faro,user12988@example.com,Adult (25-45)
C012989,28,Female,Coimbra,user12989@example.com,Adult (25-45)
C012990,51,Male,Porto,user12990@example.com,Middle-aged (46-60)
C012991,57,Other,Coimbra,user12991@example.com,Middle-aged (46-60)
C012992,51,Other,Coimbra,user12992@example.com,Middle-aged (46-60)
C012993,52,Female,Braga,user12993@example.com,Middle-aged (46-60)
C012994,16,Other,Braga,user12994@example.com,Youth (16-24)
C012995,51,Other,Braga,user12995@example.com,Middle-aged (46-60)
C012996,18,Female,Porto,user12996@example.com,Youth (16-24)
C012997,27,Female,Lisbon,user12997@example.com,Adult (25-45)
C012998,61,Female,Braga,user12998@example.com,Senior
C012999,30,Female,Faro,user12999@example.com,Adult (25-45)
C013000,26,Female,Lisbon,user13000@example.com,Adult (25-45)
C013001,52,Male,Lisbon,user13001@example.com,Middle-aged (46-60)
C013002,57,Other,Lisbon,user13002@example.com,Middle-aged (46-60)
C013003,28,Female,Faro,Unknown,Adult (25-45)
C013004,52,Female,Braga,user13004@example.com,Middle-aged (46-60)
C013005,49,Other,Porto,user13005@example.com,Middle-aged (46-60)
C013006,45,Male,Coimbra,user13006@example.com,Adult (25-45)
C013007,42,Male,Lisbon,user13007@example.com,Adult (25-45)
C013008,42,Female,Lisbon,user13008@example.com,Adult (25-45)
C013009,51,Female,Braga,Unknown,Middle-aged (46-60)
C013010,40,Male,Faro,user13010@example.com,Adult (25-45)
C013011,39,Male,Faro,user13011@example.com,Adult (25-45)
C013012,24,Male,Faro,user13012@example.com,Youth (16-24)
C013013,38,Female,Coimbra,user13013@example.com,Adult (25-45)
C013014,63,Female,Coimbra,user13014@example.com,Senior
C013015,45,Female,Porto,user13015@example.com,Adult (25-45)
C013016,48,Male,Lisbon,user13016@example.com,Middle-aged (46-60)
C013017,18,Other,Faro,user13017@example.com,Youth (16-24)
C013018,36,Other,Coimbra,user13018@example.com,Adult (25-45)
C013019,66,Female,Coimbra,user13019@example.com,Senior
C013020,60,Female,Faro,user13020@example.com,Middle-aged (46-60)
C013021,25,Other,Braga,user13021@example.com,Adult (25-45)
C013022,53,Male,Faro,user13022@example.com,Middle-aged (46-60)
C013023,53,Other,Lisbon,user13023@example.com,Middle-aged (46-60)
C013024,29,Female,Braga,user13024@example.com,Adult (25-45)
C013025,61,Female,Faro,user13025@example.com,Senior
C013026,43,Other,Coimbra,user13026@example.com,Adult (25-45)
C013027,25,Female,Coimbra,user13027@example.com,Adult (25-45)
C013028,52,Female,Faro,Unknown,Middle-aged (46-60)
C013029,31,Female,Coimbra,user13029@example.com,Adult (25-45)
C013030,52,Male,Lisbon,user13030@example.com,Middle-aged (46-60)
C013031,45,Female,Lisbon,user13031@example.com,Adult (25-45)
C013032,23,Other,Faro,user13032@example.com,Youth (16-24)
C013033,18,Male,Coimbra,user13033@example.com,Youth (16-24)
C013034,52,Male,Faro,user13034@example.com,Middle-aged (46-60)
C013035,53,Male,Coimbra,user13035@example.com,Middle-aged (46-60)
C013036,49,Female,Porto,user13036@example.com,Middle-aged (46-60)
C013037,21,Female,Coimbra,user13037@example.com,Youth (16-24)
C013038,25,Male,Braga,user13038@example.com,Adult (25-45)
C013039,25,Male,Lisbon,user13039@example.com,Adult (25-45)
C013040,16,Other,Coimbra,user13040@example.com,Youth (16-24)
C013041,64,Female,Porto,user13041@example.com,Senior
C013042,40,Male,Coimbra,user13042@example.com,Adult (25-45)
C013043,54,Female,Lisbon,user13043@example.com,Middle-aged (46-60)
C013044,31,Female,Braga,user13044@example.com,Adult (25-45)
C013045,52,Male,Coimbra,user13045@example.com,Middle-aged (46-60)
C013046,68,Female,Faro,user13046@example.com,Senior
C013047,34,Other,Coimbra,user13047@example.com,Adult (25-45)
C013048,63,Female,Coimbra,user13048@example.com,Senior
C013049,31,Other,Coimbra,user13049@example.com,Adult (25-45)
C013050,63,Other,Porto,user13050@example.com,Senior
C013051,19,Female,Porto,user13051@example.com,Youth (16-24)
C013052,17,Other,Braga,user13052@example.com,Youth (16-24)
C013053,23,Other,Braga,user13053@example.com,Youth (16-24)
C013054,53,Male,Braga,user13054@example.com,Middle-aged (46-60)
C013055,38,Female,Braga,user13055@example.com,Adult (25-45)
C013056,51,Other,Porto,user13056@example.com,Middle-aged (46-60)
C013057,63,Male,Braga,user13057@example.com,Senior
C013058,35,Other,Coimbra,user13058@example.com,Adult (25-45)
C013059,29,Male,Faro,user13059@example.com,Adult (25-45)
C013060,63,Unknown,Faro,user13060@example.com,Senior
C013061,28,Female,Braga,user13061@example.com,Adult (25-45)
C013062,19,Female,Porto,user13062@example.com,Youth (16-24)
C013063,26,Male,Braga,user13063@example.com,Adult (25-45)
C013064,42,Female,Lisbon,user13064@example.com,Adult (25-45)
C013065,69,Female,Lisbon,user13065@example.com,Senior
C013066,46,Male,Faro,user13066@example.com,Middle-aged (46-60)
C013067,28,Male,Coimbra,user13067@example.com,Adult (25-45)
C013068,22,Female,Braga,user13068@example.com,Youth (16-24)
C013069,40,Other,Porto,user13069@example.com,Adult (25-45)
C013070,58,Female,Faro,user13070@example.com,Middle-aged (46-60)
C013071,50,Female,Lisbon,user13071@example.com,Middle-aged (46-60)
C013072,25,Female,Faro,user13072@example.com,Adult (25-45)
C013073,64,Other,Porto,user13073@example.com,Senior
C013074,60,Female,Lisbon,user13074@example.com,Middle-aged (46-60)
C013075,33,Male,Braga,user13075@example.com,Adult (25-45)
C013076,36,Female,Braga,user13076@example.com,Adult (25-45)
C013077,60,Female,Braga,user13077@example.com,Middle-aged (46-60)
C013078,53,Female,Porto,user13078@example.com,Middle-aged (46-60)
C013079,32,Other,Braga,user13079@example.com,Adult (25-45)
C013080,67,Male,Faro,user13080@example.com,Senior
C013081,62,Female,Coimbra,user13081@example.com,Senior
C013082,23,Female,Coimbra,user13082@example.com,Youth (16-24)
C013083,38,Male,Faro,user13083@example.com,Adult (25-45)
C013084,66,Male,Lisbon,user13084@example.com,Senior
C013085,21,Male,Porto,user13085@example.com,Youth (16-24)
C013086,62,Male,Lisbon,user13086@example.com,Senior
C013087,57,Male,Faro,user13087@example.com,Middle-aged (46-60)
C013088,34,Male,Coimbra,user13088@example.com,Adult (25-45)
C013089,50,Female,Lisbon,user13089@example.com,Middle-aged (46-60)
C013090,52,Male,Coimbra,user13090@example.com,Middle-aged (46-60)
C013091,55,Male,Porto,user13091@example.com,Middle-aged (46-60)
C013092,58,Other,Coimbra,user13092@example.com,Middle-aged (46-60)
C013093,60,Female,Faro,user13093@example.com,Middle-aged (46-60)
C013094,62,Female,Coimbra,user13094@example.com,Senior
C013095,59,Female,Coimbra,user13095@example.com,Middle-aged (46-60)
C013096,39,Other,Faro,user13096@example.com,Adult (25-45)
C013097,28,Male,Coimbra,user13097@example.com,Adult (25-45)
C013098,26,Male,Coimbra,user13098@example.com,Adult (25-45)
C013099,52,Other,Braga,Unknown,Middle-aged (46-60)
C013100,55,Other,Coimbra,user13100@example.com,Middle-aged (46-60)
C013101,67,Male,Braga,user13101@example.com,Senior
C013102,18,Other,Faro,user13102@example.com,Youth (16-24)
C013103,60,Female,Lisbon,user13103@example.com,Middle-aged (46-60)
C013104,55,Female,Porto,user13104@example.com,Middle-aged (46-60)
C013105,43,Male,Faro,user13105@example.com,Adult (25-45)
C013106,32,Other,Porto,user13106@example.com,Adult (25-45)
C013107,59,Female,Braga,Unknown,Middle-aged (46-60)
C013108,60,Other,Porto,user13108@example.com,Middle-aged (46-60)
C013109,47,Male,Coimbra,user13109@example.com,Middle-aged (46-60)
C013110,29,Unknown,Lisbon,user13110@example.com,Adult (25-45)
C013111,29,Other,Lisbon,user13111@example.com,Adult (25-45)
C013112,63,Female,Coimbra,user13112@example.com,Senior
C013113,51,Other,Porto,user13113@example.com,Middle-aged (46-60)
C013114,50,Female,Braga,user13114@example.com,Middle-aged (46-60)
C013115,33,Male,Braga,user13115@example.com,Adult (25-45)
C013116,25,Female,Braga,user13116@example.com,Adult (25-45)
C013117,44,Female,Lisbon,user13117@example.com,Adult (25-45)
C013118,17,Male,Faro,user13118@example.com,Youth (16-24)
C013119,64,Male,Coimbra,user13119@example.com,Senior
C013120,31,Female,Coimbra,user13120@example.com,Adult (25-45)
C013121,55,Male,Lisbon,user13121@example.com,Middle-aged (46-60)
C013122,66,Male,Porto,user13122@example.com,Senior
C013123,25,Other,Coimbra,user13123@example.com,Adult (25-45)
C013124,30,Female,Porto,user13124@example.com,Adult (25-45)
C013125,20,Female,Faro,user13125@example.com,Youth (16-24)
C013126,51,Female,Coimbra,user13126@example.com,Middle-aged (46-60)
C013127,47,Male,Lisbon,user13127@example.com,Middle-aged (46-60)
C013128,68,Female,Lisbon,user13128@example.com,Senior
C013129,33,Other,Faro,user13129@example.com,Adult (25-45)
C013130,52,Other,Lisbon,user13130@example.com,Middle-aged (46-60)
C013131,44,Other,Braga,user13131@example.com,Adult (25-45)
C013132,51,Female,Coimbra,user13132@example.com,Middle-aged (46-60)
C013133,68,Female,Coimbra,user13133@example.com,Senior
C013134,60,Female,Porto,user13134@example.com,Middle-aged (46-60)
C013135,47,Male,Lisbon,user13135@example.com,Middle-aged (46-60)
C013136,33,Other,Coimbra,user13136@example.com,Adult (25-45)
C013137,43,Male,Lisbon,user13137@example.com,Adult (25-45)
C013138,65,Male,Porto,user13138@example.com,Senior
C013139,69,Male,Coimbra,user13139@example.com,Senior
C013140,44,Male,Coimbra,user13140@example.com,Adult (25-45)
C013141,60,Female,Coimbra,user13141@example.com,Middle-aged (46-60)
C013142,24,Female,Lisbon,user13142@example.com,Youth (16-24)
C013143,67,Female,Coimbra,user13143@example.com,Senior
C013144,48,Female,Porto,user13144@example.com,Middle-aged (46-60)
C013145,38,Other,Lisbon,user13145@example.com,Adult (25-45)
C013146,28,Female,Lisbon,user13146@example.com,Adult (25-45)
C013147,25,Female,Lisbon,user13147@example.com,Adult (25-45)
C013148,68,Female,Braga,user13148@example.com,Senior
C013149,40,Male,Faro,user13149@example.com,Adult (25-45)
C013150,62,Male,Coimbra,user13150@example.com,Senior
C013151,60,Other,Faro,user13151@example.com,Middle-aged (46-60)
C013152,41,Female,Braga,user13152@example.com,Adult (25-45)
C013153,23,Male,Coimbra,user13153@example.com,Youth (16-24)
C013154,18,Female,Braga,user13154@example.com,Youth (16-24)
C013155,30,Male,Faro,user13155@example.com,Adult (25-45)
C013156,47,Male,Faro,user13156@example.com,Middle-aged (46-60)
C013157,54,Other,Braga,user13157@example.com,Middle-aged (46-60)
C013158,53,Male,Lisbon,user13158@example.com,Middle-aged (46-60)
C013159,63,Male,Braga,user13159@example.com,Senior
C013160,64,Male,Faro,user13160@example.com,Senior
C013161,20,Male,Porto,user13161@example.com,Youth (16-24)
C013162,55,Other,Coimbra,user13162@example.com,Middle-aged (46-60)
C013163,67,Other,Porto,user13163@example.com,Senior
C013164,36,Female,Porto,user13164@example.com,Adult (25-45)
C013165,25,Male,Porto,user13165@example.com,Adult (25-45)
C013166,58,Male,Coimbra,user13166@example.com,Middle-aged (46-60)
C013167,65,Male,Faro,user13167@example.com,Senior
C013168,56,Female,Faro,user13168@example.com,Middle-aged (46-60)
C013169,47,Male,Faro,user13169@example.com,Middle-aged (46-60)
C013170,29,Other,Coimbra,user13170@example.com,Adult (25-45)
C013171,52,Male,Faro,user13171@example.com,Middle-aged (46-60)
C013172,27,Female,Faro,user13172@example.com,Adult (25-45)
C013173,28,Female,Coimbra,user13173@example.com,Adult (25-45)
C013174,59,Unknown,Faro,user13174@example.com,Middle-aged (46-60)
C013175,45,Other,Coimbra,user13175@example.com,Adult (25-45)
C013176,64,Other,Braga,user13176@example.com,Senior
C013177,17,Other,Lisbon,user13177@example.com,Youth (16-24)
C013178,18,Female,Porto,user13178@example.com,Youth (16-24)
C013179,18,Female,Coimbra,user13179@example.com,Youth (16-24)
C013180,59,Other,Lisbon,user13180@example.com,Middle-aged (46-60)
C013181,52,Female,Coimbra,user13181@example.com,Middle-aged (46-60)
C013182,25,Female,Porto,user13182@example.com,Adult (25-45)
C013183,26,Other,Lisbon,user13183@example.com,Adult (25-45)
C013184,47,Unknown,Faro,user13184@example.com,Middle-aged (46-60)
C013185,29,Unknown,Porto,Unknown,Adult (25-45)
C013186,35,Male,Coimbra,user13186@example.com,Adult (25-45)
C013187,44,Female,Porto,user13187@example.com,Adult (25-45)
C013188,56,Female,Coimbra,user13188@example.com,Middle-aged (46-60)
C013189,55,Male,Porto,user13189@example.com,Middle-aged (46-60)
C013190,68,Female,Lisbon,user13190@example.com,Senior
C013191,26,Male,Lisbon,user13191@example.com,Adult (25-45)
C013192,67,Other,Braga,user13192@example.com,Senior
C013193,64,Male,Lisbon,user13193@example.com,Senior
C013194,51,Male,Braga,user13194@example.com,Middle-aged (46-60)
C013195,59,Other,Coimbra,user13195@example.com,Middle-aged (46-60)
C013196,61,Male,Lisbon,user13196@example.com,Senior
C013197,53,Male,Coimbra,user13197@example.com,Middle-aged (46-60)
